doc_id,dataset,split,min_confidence,mean_confidence,min_margin,mean_margin,n_fields,n_correct,n_recoverable,any_error,any_unrecoverable,address_prediction,company_prediction,date_prediction,total_prediction
X51006387932,SROIE,train,0.785980323003289,0.9410726772608052,0.0008542711253910484,0.252820038813632,4,4.0,4.0,0.0,0.0,"NO 3,JALAN TAMAN JASA 2, SECTION U6,40150 SHAH ALAM.",BILLION SIX ENTERPRISE,04/05/2017,12.00
X51006387951,SROIE,train,0.4875413838862853,0.8658006566081821,0.0005942842993513775,0.016713354819593282,4,4.0,4.0,0.0,0.0,12 JALAN PENGACARA U1/48,AMANO MALAYSIA SDN BHD (682288-V),30/04/2017,RM3.00
X51006387953,SROIE,train,0.5416574200317205,0.8798984428547266,0.0004607120534467768,0.019306983751168003,4,3.0,4.0,1.0,0.0,12 JALAN PENGACARA U1/48,AMANO MALAYSIA SDN BHD (682288-V),30/04/2017,RM0.06
X51006387971,SROIE,train,0.7998475361366291,0.9203630678232317,0.0055541763451777415,0.2788963953460022,4,3.0,4.0,1.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",05-05-17,42.33
X51006388044,SROIE,train,0.8187828480059186,0.9257018672131025,0.01008466567343369,0.2907728505431706,4,3.0,4.0,1.0,0.0,PERNIAGAAN RIANG RIA,PERNIAGAAN RIANG RIA,10-05-2017,22.60
X51006388064,SROIE,train,0.0,0.7197344367829777,0.0,0.0022733939453662977,4,2.0,3.0,1.0,1.0,"NO.49,JALAN DINAR G U3/G,",BEMED (SP) SDN. BHD.,,191.22
X51006388065,SROIE,train,0.7188628226449448,0.9050448540165161,0.005617857752968747,0.2876392822328346,4,4.0,4.0,0.0,0.0,TAMAN BERKELEY,POSTED 99 SPEED MART S/B (519537-X),21-05-17,20.80
X51006388066,SROIE,train,0.8079201838298548,0.9292485100023268,0.0003219527325820648,0.24211265029443205,4,3.0,4.0,1.0,0.0,"4243,COMPLEKS PERNIAGAAN SRI GAYA, JLN TMN SUBANG JASA 3,",HERO DISTRIBUTION SDN BHD,17/05/17,41.48
X51006388069,SROIE,train,0.7701425756077371,0.9002571197086457,0.0004706084272095845,0.2244263893860004,4,4.0,4.0,0.0,0.0,"PT17920 SEK U9,SHAH ALAM","SEGI CASH & CARRY SDN. BHD. PT17920 SEK U9,SHAH ALAM GST REG NO : 001951645696",25 MAY 2017,118.35
X51006388082,SROIE,train,0.5719093258795868,0.8874177223494693,0.00026936933109000805,0.24817257820608893,4,4.0,4.0,0.0,0.0,"NO. 9-G,JALAN DINAR D U3/D TAMAN SUBANG PERDANA,SEK,U3, 40150 SHAH ALAM,SELANGOR D.E.",BROADVIEW MARKETING SDN BHD(728384-M),15/05/2017,4.70
X51006389865,SROIE,train,0.777527052242872,0.9387334709256888,0.0025812592346061702,0.2545344465820608,4,3.0,4.0,1.0,0.0,"NO. 2,JALAN TEMENGGUNG 19/9, SEKSYEN 9,BANDAR MAHKOTA CHERAS,",RESTORAN WAN SHENG,12-11-2017,59.31
X51006389884,SROIE,train,0.872082659131623,0.9390789101338768,0.006263240252104341,0.2576283398957616,4,3.0,4.0,1.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",22-11-17,181.98
X51006389888,SROIE,train,0.7732314997768841,0.8976111405109537,0.005590264811600298,0.2680200101530782,4,3.0,4.0,1.0,0.0,TAMAN BERKELEY,"99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA, TAMAN BERKELEY",01-11-17,52.08
X51006389893,SROIE,train,0.8544979736266496,0.9603682478374018,1.3394627296214878e-08,0.0022183840391439558,4,4.0,4.0,0.0,0.0,"NO.LOT 24,BATU 11 KAMPUNG DATO, UJANG BALAKONG,43200 CHERAS,SEL.",IN-SPARKLE TRADING SDN BHD,SAT 21/10/2017 01:31:54 PM,RM 250.00
X51006389963,SROIE,train,0.843393617463049,0.9406510665721858,0.0004618064771010344,0.2125895577933959,4,3.0,4.0,1.0,0.0,JALAN KELANG LAMA 58000 KUALA LUMPUR,ELKEN SERVICE ELKEN SERVICE SDN BHD (310184-X),10 OCT 2017,235.85
X51006392122,SROIE,train,0.6862050467054095,0.8595990751352229,0.011129003661622172,0.04655609657686366,4,2.0,4.0,1.0,0.0,THANK YOU AND DO VISIT US AGAIN,Z = 0% THANK YOU AND DO VISIT US AGAIN,19/06/17,45.00
X51006392273,SROIE,train,0.7879283976249393,0.9420013744918038,0.00018897288429664538,0.2541395402170219,4,4.0,4.0,0.0,0.0,"NO. 9-G,JALAN DINAR D U3/D TAMAN SUBANG PERDANA,SEK,U3, 40150 SHAH ALAM,SELANGOR D.E.",BROADVIEW MARKETING SDN BHD(728384-M),03/06/2017,18.00
X51006392299,SROIE,train,0.0,0.7265301463685827,0.0,0.004402038527531654,4,3.0,3.0,1.0,1.0,"NO.49,JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM,SELANGOR D.E.",BEMED (SP) SDN. BHD.,,165.00
X51006392313,SROIE,train,0.8315027006198319,0.942308033083023,0.00023103954335579324,0.24313893085535887,4,3.0,4.0,1.0,0.0,"OFF JALAN BATU TIGA SUNGAI BULOH SEKSYEN U3 SHAH ALAM,40150",SUPER.SEVEN CASH & CARRY SDN BHD,22-06-2017,RM28.03
X51006393376,SROIE,train,0.7778200061176237,0.934285240416762,0.0013924873972160912,0.2679334516408495,4,4.0,4.0,0.0,0.0,TAMAN BERKELEY,"3 1 7 0 5 5 0 9 99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA,",10-05-17,11.50
X51006393377,SROIE,train,0.803155118967335,0.9204776874528913,0.0025713515225956884,0.24008750484239227,4,3.0,4.0,1.0,0.0,TAMAN BERKELEY,"3 1 7 0 5 5 0 9 99 SPEED MART S/B (519537-X) LOT P.T. 2811,JALAN ANGSA,",10-05-17,RM11.90
X51006401723,SROIE,train,0.0,0.705907651161271,0.0,0.08179453669110592,4,2.0,3.0,1.0,1.0,"NO.36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG,",S&Y STATIONERY,,100.00
X51006401836,SROIE,train,0.8263247605772088,0.9504274389012549,0.001191879816101915,0.054377168192100506,4,4.0,4.0,0.0,0.0,"G.23 & G.22,PLAZA SERI SETIA, NO.1 JALAN SS 9/1,47300 PJ,SELANGOR.",FIVE STAR CASH & CARRY,19/01/17,19.80
X51006401869,SROIE,train,0.8653336952118484,0.9566305900161035,7.044581029624908e-08,0.09333479953509938,4,3.0,4.0,1.0,0.0,"KING'S CONFECTIONERY S/B 273500-U (KJ1) NO. 20-A1,JALAN SS6/3,KELANA JAYA,",KING'S CONFECTIONERY S/B 273500-U (KJ1),DATE:09/02/17 11:12,1.09
X51006401978,SROIE,train,0.8596055141869973,0.961617009454477,0.0035749238054070265,0.019050309698984857,4,4.0,4.0,0.0,0.0,"NO.12,JALAN SS4C/5,PETALING JAYA",B & BEST RESTAURANT,22/04/2017,22.25
X51006414392,SROIE,train,0.6245408429604472,0.8917355143595581,0.0009757225412205806,0.030939300824051996,4,3.0,4.0,1.0,0.0,"COMPANY REG.NO: JM0681589-W 5,JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA,",DI HUAN YA RESTAURANT,07/04/2018,33.00
X51006414394,SROIE,train,0.7912308612934443,0.9421101776207002,0.0019902093061395787,0.010597893502237471,4,4.0,4.0,0.0,0.0,"NO. 8,JALAN PERMAS 10/7, PERMAS JAYA,81750 JOHOR BAHRU.",RESTORAN SIAM VILLAGE,27/04/2018,275.90
X51006414429,SROIE,train,0.9018517550649301,0.9601043547564606,0.0003853658463734977,0.22590232058438908,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,02 APR 2018,8.20
X51006414431,SROIE,train,0.910939137616025,0.961256209860652,0.0005382476775979139,0.2282142169605631,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,03 APR 2018,7.10
X51006414470,SROIE,train,0.9103971183249717,0.9584467547978387,0.00020527125277280955,0.22793598554452962,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,09 APR 2018,8.20
X51006414483,SROIE,train,0.908425282151994,0.958701947830829,9.835237670330343e-05,0.2280472550189164,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,10 APR 2018,7.60
X51006414485,SROIE,train,0.8917931585520807,0.9530246244957804,0.0002673104434623985,0.22341649774071173,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,11 APR 2018,8.20
X51006414519,SROIE,train,0.7524371039161994,0.8991506301808646,0.0013035187205540089,0.24379580600561834,4,3.0,4.0,1.0,0.0,HASHA PETROKIOSK,HASHA PETROKIOSK,06/04/18,50.00
X51006414533,SROIE,train,0.5340713769233622,0.8644417863983064,0.0031193722586508876,0.3215060401350444,4,2.0,4.0,1.0,0.0,BHPETROL PERMAS JAYA 2,BHPETROL PERMAS JAYA 2,10-04-2018,1.000
X51006414599,SROIE,train,0.6992635174301794,0.9207918047602363,0.004338501811949724,0.29726953664572164,4,3.0,4.0,1.0,0.0,LAVENDER,LAVENDER,14/04/2018,12.30
X51006414631,SROIE,train,0.9137770915143578,0.9585166968689542,0.0005623275226497304,0.2291604784551054,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,18 APR 2018,7.00
X51006414633,SROIE,train,0.9098505900971604,0.9581491029576044,0.0007107022822872011,0.2284301191415127,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,16 APR 2018,8.20
X51006414636,SROIE,train,0.7740404877232752,0.9317563256365713,0.002053820627894387,0.2542173071415951,4,4.0,4.0,0.0,0.0,88 JALAN IBRAHIM SULTAN,SELASIH EKSLUSIF SDN BHD (524101-D) DUTY FREE ZONE (JB),6/4/2018,270.00
X51006414638,SROIE,train,0.754021416414405,0.9187127439253404,0.0004974101905723671,0.015580285496783836,4,4.0,4.0,0.0,0.0,"PASAR MINI JIN SENG 379,JALAN PERMAS SATU, BANDAR BARU PERMAS JAYA",PASAR MINI JIN SENG,15/04/18,44.90
X51006414671,SROIE,train,0.9132666879068794,0.9569434125577103,0.0005859478056345901,0.2291614333864139,4,4.0,4.0,0.0,0.0,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",UNIHAKKA INTERNATIONAL SDN BHD,19 APR 2018,9.90
X51006414674,SROIE,train,0.6595374020275533,0.908344961704582,0.005667688669597659,0.012420010238680779,4,4.0,4.0,0.0,0.0,"DOMINO'S PIZZA PERMAS JAYA NO.12,JALAN PERMAS JAYA 10, BANDAR BARU PERMAS JAYA,81750 MASAI",TAX INVOICE DOMINO'S PIZZA,17/04/18,25.60
X51006414675,SROIE,train,0.6405700293434378,0.9034733207179001,0.004966621496324208,0.008827162456819942,4,4.0,4.0,0.0,0.0,"DOMINO'S PIZZA PERMAS JAYA NO.12,JALAN PERMAS JAYA 10, BANDAR BARU PERMAS JAYA,81750 MASAI",TAX INVOICE DOMINO'S PIZZA,11/04/18,21.60
X51006414677,SROIE,train,0.7695403127890397,0.9352256044135955,0.000783801263333439,0.26153901273156305,4,4.0,4.0,0.0,0.0,"LOT F36,FIRST FLOOR, AEON MALL BDR DATO' ONN, NO.3 JLN DATO' ONN 3,BDR DATO' ONN",THE COFFEE BEAN & TEA LEAF (M) SDN. BHD. COMPANY NO.:441970-H,08/04/2018,12.00
X51006414679,SROIE,train,0.5851401860882726,0.8950825006318264,2.4171363022240655e-08,0.010929066571963575,4,4.0,4.0,0.0,0.0,"BLK 2,UNIT G1 & G2,BESTARI TERRACE, LOT PTD 182908 & PTD 143216, JALAN DANGA,TAMAN NUSA BESTARI,81300",DE MAXIMUM THAI EXPRESS SDN BHD,14/04/2018 11:28:59 PM,21.80
X51006414680,SROIE,train,0.6055767301696252,0.8883694674347966,0.00040927418137426397,0.25059632614148875,4,4.0,4.0,0.0,0.0,"3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI CHERAS,55100 KUALA LUMPUR","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",18/04/2018,1.75
X51006414700,SROIE,train,0.7836871683042052,0.9314047496792184,0.0003520700147133793,0.23964582305027837,4,3.0,3.0,1.0,1.0,"3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI CHERAS,55100 KUALA LUMPUR","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",22/04/2018,10.20
X51006414703,SROIE,train,0.8506561172736248,0.9567458999115976,3.095194650015731e-05,0.2724112462849825,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI CHERAS,55100 KUALA LUMPUR","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",22/04/2018,100.00
X51006414711,SROIE,train,0.7457429280800575,0.9299654289632423,4.172441290828388e-05,0.02211920791653124,4,3.0,4.0,1.0,0.0,"DOMINO'S PIZZA TAMAN UNIVERSITI 30,JLN KEBUDAYAAN 7,TMN UNIVERSITI",TAX INVOICE DOMINO'S PIZZA,28/04/18,101.00
X51006414712,SROIE,train,0.6091520641113236,0.895837705865065,7.346429976295976e-05,0.006016724192624612,4,3.0,4.0,1.0,0.0,DOMINO'S PIZZA TAMAN UNIVERSITI,TAX INVOICE DOMINO'S PIZZA,28/04/18,57.00
X51006414713,SROIE,train,0.6004351680596279,0.8903058864631812,0.002821987184925656,0.2585829692879621,4,4.0,4.0,0.0,0.0,"TAMAN DESA TEBRAU,","YHM AEON TEBRAU CITY S117,SECOND FLOOR, AEON TEBRAU CITY,",17/04/2018,81.80
X51006414714,SROIE,train,0.6897757176909687,0.9118219475342167,0.003543825705834114,0.018327533170795246,4,4.0,4.0,0.0,0.0,LOT 2110&2111 JALAN PERMAS UTARA,THE TOAST F&B SDN BHD (965752-T) LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS,08/04/2018,18.90
X51006414718,SROIE,train,0.8291412890173936,0.9451214990947147,0.000268723711234653,0.2514385807100379,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI CHERAS,55100 KUALA LUMPUR","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",20/04/2018,100.00
X51006414719,SROIE,train,0.6714763912310957,0.9035734585795467,0.0004092170492970837,0.24394748082253512,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI CHERAS,55100 KUALA LUMPUR","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",12/04/2018,50.50
X51006414720,SROIE,train,0.6142856933578945,0.8880219701083957,0.005553096784142952,0.30091787378587453,4,3.0,4.0,1.0,0.0,"10-18,JLN KEBUDAYAAN 16,TMN U",PASARAYA JALAL SDN BHD,20/04/2018,100.00
X51006414721,SROIE,train,0.5945346118172127,0.8860525519761527,0.00551676989851313,0.24544662041059373,4,3.0,4.0,1.0,0.0,"DOMINO'S PIZZA PERMAS JAYA NO.12,JALAN PERMAS JAYA 10, BANDAR BARU PERMAS JAYA,81750 MASAI",TAX INVOICE DOMINO'S PIZZA,27/04/18,15.60
X51006414733,SROIE,train,0.8276751473700966,0.9513341738464269,3.9254272157229764e-05,0.24985003799041036,4,3.0,4.0,1.0,0.0,"3RD FLR,AEON TAMAN MALURI SC","AEON CO. (M) BHD (126926-H) 3RD FLR,AEON TAMAN MALURI SC JLN JEJAKA,TAMAN MALURI",01/04/2018,122.78
X51006441473,SROIE,train,0.722628411792492,0.8988930871482336,0.0009396071033327402,0.18432315699700222,4,4.0,4.0,0.0,0.0,JALAN LOKE YEW BENTONG,GUARDIAN HEALTH AND BEAUTY SDN BHD,19/05/18,38.37
X51006441474,SROIE,train,0.8879916785435925,0.9533172576330643,0.0011341083133530327,0.2448899319775534,4,4.0,4.0,0.0,0.0,JALAN TRAS BATU 1,TF VALUE-MART SDN BHD (482123-U) BENTONG-2,19/05/18,52.80
X51006466055,SROIE,train,1.222946520921938e-07,0.699040764793186,1.222946520921938e-07,0.03143478617785556,4,0.0,3.0,1.0,1.0,RETURNABLE Or EXCHANGEABLE,GOODS SOLD ARE NOT REFUNDABLE RETURNABLE Or EXCHANGEABLE CHECKERS HYPERMARKET SDN BHD,DATE/TIME,19.99
X51006466056,SROIE,train,0.860722697071403,0.933068836947929,0.018218700291852796,0.29096024199729564,4,3.0,4.0,1.0,0.0,BERRY'S CAKE HOUSE,BERRY'S CAKE HOUSE,18/04/2018,11.25
X51006466060,SROIE,train,0.7172196488803261,0.9220602939565185,0.0012842913945838585,0.26406426758923157,4,2.0,4.0,1.0,0.0,WESTERN EASTERN,3180404 WESTERN EASTERN STATIONERY SDN. BHD,30-04-2018,RM0.08
X51006466062,SROIE,train,0.7455536611236551,0.9237384568533891,0.011894460076108171,0.27371510296038004,4,2.0,4.0,1.0,0.0,WESTERN EASTERN,3180404 WESTERN EASTERN ST TIONERY SDN. BHD,16-04-2018,RM4.72
X51006466065,SROIE,train,0.6747754174352927,0.9132225932631625,0.0005188048388482525,0.00761810568757279,4,3.0,4.0,1.0,0.0,GHEE HIANG,3180404 GHEE HIANG GH DISTRIBUTOR & MARKETING SDN BHD,13/04/2018,25.00
X51006466066,SROIE,train,0.8366733919179533,0.9515114248597624,0.003604598373374013,0.00862242424927101,4,3.0,4.0,1.0,0.0,SUSHI MENTAI PLAZA DANAU,"MENTAI INITIAL SDN BHD (1206674-T) SUSHI MENTAI PLAZA DANAU NO.37-1,PLAZA DANAU DESA 2,",21-04-2018,41.50
X51006466778,SROIE,train,0.8522878238019184,0.9531104441496919,0.019389120924290015,0.2938527286033551,4,4.0,4.0,0.0,0.0,"117,JALAN RADIN BAGUS,SRI PETALING",THE,04-05-2018,RM20.40
X51006502529,SROIE,train,0.7542398849621909,0.9340604801859682,0.001997820207100709,0.30127285098317896,4,4.0,4.0,0.0,0.0,"16A,JALAN ASTAKA U8/83,BUKIT JELUTONG",WELCOME TO THE FAMILY FAMILYMART HAXINCONE RESOURCES SDN BHD (383322-D),20/04/2018,3.70
X51006502531,SROIE,train,0.9039740425560182,0.9697835336295448,0.0013113224037627491,0.26997254663984976,4,4.0,4.0,0.0,0.0,"NO 16A,JALAN ASTAKA U8/83,BUKIT JELUTONG.",WELCOME TO THE FAMILY FAMILYMART MAXINCOME RESOURCES SDN BHD (383322-D),16/04/2018,18.80
X51006502533,SROIE,train,0.6215485486185843,0.8942146151783654,0.008249504002357577,0.27462775070210754,4,4.0,4.0,0.0,0.0,"LOT-18A-2,BERJAYA TIMES SQUARE,",CITY MILK R&C VENTURE SDN BHD (1191015-W),19-04-2018,9.50
X51006554833,SROIE,train,0.8088425698669439,0.9476234966547311,0.0007203520364784666,0.030053231329678104,4,1.0,4.0,1.0,0.0,SIMPLIFIED TAX INVOICE,SIMPLIFIED TAX INVOICE AA PHARMACY SUBANG HEALTHCARE SDN,29/10/2017,27.27
X51006555072,SROIE,train,0.9224043053810471,0.9686629995186125,0.003990567244491761,0.2480817908649007,4,4.0,4.0,0.0,0.0,"LOT LG 315,1-UTAMA SHOPPING CENTRE, LEBUH BANDAR UTAMA-BANDAR UTAMA,",DIGI TELECOMMUNICATIONS SDN BHD,13/10/2017,234.40
X51006555125,SROIE,train,0.5029057617145917,0.8600414224042581,0.011547661545495802,0.265198309645476,4,2.0,4.0,1.0,0.0,TAX INVOICE,TAX INVOICE KHIAM AIK CHAN SDN BHD (88842-H),25/09/2017,21.60
X51006555570,SROIE,train,0.8167628499390769,0.9459886284204659,0.0011075793482709928,0.26803056556879756,4,1.0,4.0,1.0,0.0,SIMPLIFIED TAX INVOICE,SIMPLIFIED TAX INVOICE AA PHARMACY BHD,11/08/2017,74.06
X51006555780,SROIE,train,0.8627271630574427,0.9617566508780604,0.00024415295321622565,0.0010232860143061517,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KI ) SDN BHD (139386 X),21/07/2017,25.44
X51006555784,SROIE,train,0.8915735246656767,0.9692601554348002,0.0005973931770435481,0.0060880196199834535,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),30/08/2017,12.96
X51006555806,SROIE,train,0.8868151999883708,0.9666040585903437,0.0003902983669185067,0.00491946914047614,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),30/07/2017,39.01
X51006555814,SROIE,train,0.8895945251431169,0.9679837386007696,0.00033751228133271916,0.005301526448415861,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),27/07/2017,20.67
X51006555817,SROIE,train,0.8686009582492902,0.96314172900742,0.0004562778841092907,0.0042251524598042045,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),25/07/2017,14.40
X51006555818,SROIE,train,0.8610451777818179,0.9600420331354248,0.00016771112111901854,0.0038354685242897035,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),24/07/2017,13.68
X51006556591,SROIE,train,0.8718987161229886,0.963512685426497,0.000544482006358038,0.004071805901614267,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),25/08/2017,12.00
X51006556596,SROIE,train,0.8616937113425194,0.9610538383682687,0.00041063172443123186,0.0018138461108219983,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),28/08/2017,14.35
X51006556604,SROIE,train,0.8801160852624299,0.966440340539736,0.0004551388986955285,0.004254487937897483,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),24/08/2017,22.99
X51006556646,SROIE,train,0.8542457237931687,0.9562378006121836,0.0012839009093134068,0.004704437146813151,4,2.0,4.0,1.0,0.0,ACCOUNT'S COPY,REQU ACCOUNT'S COPY GARDENIA BAKERIES (KL) SDN BHD (139386 X),21/08/2017,35.14
X51006556650,SROIE,train,0.8811953631358846,0.9662469140687485,0.0004024251262529921,0.0012680788271841048,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),19/08/2017,21.84
X51006556656,SROIE,train,0.6951755070323321,0.9197892907955713,0.00031980861900260393,0.004783390192859366,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),17/08/2017,1.32
X51006556726,SROIE,train,0.8987639803655693,0.9706223013067392,0.0005760887877109822,0.0027288461558733212,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),06/08/2017,54.31
X51006556730,SROIE,train,0.0,0.7172143877102481,0.0,0.019600362212061073,4,2.0,3.0,1.0,1.0,MAKASSAR FRESH MARKET S/B.,MAKASSAR FRESH MARKET S/B.,,RM40.00
X51006556732,SROIE,train,0.877853601445464,0.9654304390959322,0.0005757738205977025,0.01603041153902371,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),05/08/2017,11.68
X51006556738,SROIE,train,0.8727047034809983,0.9635180085933581,0.00022923960762111228,0.0016751254143789474,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),03/08/2017,30.24
X51006556815,SROIE,train,0.8789522632241856,0.9644280061239591,0.0004043759527934121,0.007455652154336939,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),05/09/2017,23.63
X51006556818,SROIE,train,0.8735065477498942,0.963814399401177,0.000470202891626581,0.008076545759095638,4,4.0,4.0,0.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),03/09/2017,29.59
X51006556823,SROIE,train,0.885300566528961,0.9675536579179598,0.0005924749167131038,0.005533407662766693,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),30/09/2017,10.80
X51006556824,SROIE,train,0.8727867552238272,0.9640363582775985,0.00023684023049130865,0.0032323139087253316,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),29/09/2017,13.87
X51006556825,SROIE,train,0.8761562391032137,0.9652555145514261,0.0005740794731493581,0.003685164379451239,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),28/09/2017,30.23
X51006556828,SROIE,train,0.8734651682316301,0.9636485722359415,0.0002289223787210748,0.0029302939861630684,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),25/09/2017,12.00
X51006556830,SROIE,train,0.86561453329154,0.9641621458449412,0.0012350061891361896,0.004704864402610143,4,4.0,4.0,0.0,0.0,"NO.2,JALAN METRO PERDANA TIMUR 11,",PINGHWAI TRADING SDN BHD,23/09/2017,"1,007.50"
X51006556831,SROIE,train,0.8988835645629493,0.9723012886420548,0.001451810193050851,0.002979094658640463,4,3.0,4.0,1.0,0.0,"NO.2,JALAN METRO PERDANA TIMUR 11,",PINGHWAI TRADING SDN BHD,30/09/2017,616.59
X51006556838,SROIE,train,0.8912178686900064,0.9694203260059906,0.000977841962295889,0.003133285725548135,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD,19/09/2017,28.32
X51006556839,SROIE,train,0.881059366278297,0.9662958615119486,0.0004816367590807502,0.008007055874385743,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",GARDENIA BAKERIES (KL) SDN BHD (139386 X),18/09/2017,14.64
X51006556840,SROIE,train,0.857127135202529,0.9579883761649286,0.0010500859973608945,0.010112381816434618,4,3.0,4.0,1.0,0.0,"LOT 3,JALAN PELABUR 23/1,",SIGNA GARDENIA BAKERIES (KL) SDN BHD (139386 X),17/09/2017,31.78
