receipt_id,ocr_path,label_path,image_path,company,date,address,total,num_ocr_lines,ocr_full_text,total_num,date_format,total_in_ocr_exact,total_clean,base_receipt_id,company_len,address_len,ocr_text_len,company_in_ocr_exact,date_in_ocr_exact,address_in_ocr_exact,ocr_text_norm,company_norm,company_in_ocr_norm,date_norm,date_in_ocr_norm,address_norm,address_in_ocr_norm,total_norm,total_in_ocr_norm,img_width,img_height,aspect_ratio,ocr_lines_per_height,ocr_chars_per_height,date_parsed,date_std,year,month,address_len_bin,company_len_bin,hard_receipt,num_field_failures
X51005433553,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005433553.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005433553.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005433553.jpg,YHM AEON TEBRAU CITY,11/03/2018,"S117, SECOND FLOOR, AEON TEBRAU CITY, 1, JALAN DESA TEBRAU, TAMAN DESA TEBRAU, 81100 JOHOR BAHRU, JOHOR.",13.10,69,"YHM AEON TEBRAU CITY S117, SECOND FLOOR, AEON TEBRAU CITY, 1, JALAN DESA TEBRAU, TAMAN DESA TEBRAU, 81100 JOHOR BAHRU, JOHOR. 002105827328 * TAX INVOICE * ORDER NO. 1000219 11/03/2018 06:20 PM RECEIPT NO.:003-1220815 PAX: 1 CASHIER :CASHIER EAT IN ITEM QTY U.PRICE AMOUNT TAX 36 FG-A00019 1 1.50 1.50 SR GREEN TEA FG-H00001 1 8.80 8.80 SR KAKE UDON R FG-H00100 1 2.80 2.80 SR ENOKI TEMPURA SUBTOTAL : 13.10 TOTAL : 13.10 TOTAL:MYR 13.10 TOTAL EXCLUDED TAX : 12.36 : 0.74 PAYMENT DETAILS CASH 20.10 CASH CHANGE 7.00 TAX SUMMARY TAX CODE % AMOUNT(MYR) TAX(MYR) SR 6 1 0.74 **** THANK YOU **** PLEASE COME AGAIN.",13.1,dd/mm/yyyy,True,13.10,X51005433553,20,104,609,True,True,True,yhm aeon tebrau city s117 second floor aeon tebrau city 1 jalan desa tebrau taman desa tebrau 81100 johor bahru johor 002105827328 tax invoice order no 1000219 11 03 2018 06 20 pm receipt no 003 1220815 pax 1 cashier cashier eat in item qty u price amount tax 36 fg a00019 1 1 50 1 50 sr green tea fg h00001 1 8 80 8 80 sr kake udon r fg h00100 1 2 80 2 80 sr enoki tempura subtotal 13 10 total 13 10 total myr 13 10 total excluded tax 12 36 0 74 payment details cash 20 10 cash change 7 00 tax summary tax code amount myr tax myr sr 6 1 0 74 thank you please come again,yhm aeon tebrau city,True,11 03 2018,True,s117 second floor aeon tebrau city 1 jalan desa tebrau taman desa tebrau 81100 johor bahru johor,True,13 10,True,1080,1527,1.413888888888889,0.04518664047151277,0.3988212180746562,2018-03-11,2018-03-11,2018.0,3.0,"(85.0, 135.0]","(19.25, 24.0]",False,0
X51005441398,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005441398.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441398.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441398.jpg,OWNER BY CASTLE BLUE S/B,30/03/2018,"AVTIVO PLAZA,LOT B-F-11, BLOCK B NO1.JALAN PJU 9/1,D'SARA AVEVUE BANDAR SRI D'SARA, 52000 KL",189.75,53,"BREWERY TAP DWNER BY CASTLE BLUE S/B (1035693-T) GST NO : 002108047360 AVTIVO PLAZA,LOT B-F-11, BLOCK B NO1.JALAN PJU 9/1,D'SARA AVEVUE BANDAR SRI D'SARA, 52000 XL TEL: +603-62629219 * GUEST CHECK * TABLE NO: D06 ORDER NO : 11649 DATE : 30/03/2018 # 8:13 PM GOODS SOLD ARE NON REFUNDABLE CASHIER : ORDER LOGIN WAITER : HARRY,PAING PRN ON : 30/03/2018 11:18 PM QTY ITEM RM *** DINE IN *** 1 TIGER 2 BUCKET - HH 95.00 SR 2 TIGER BUCKET- HH 1 CHICKEN WINGS 22.00 SR 1 FRENCH FRIES 12.00 SR 1 TIGER BUCKET- HH 50.00 SR 4 SUBTOTAL 179.00 GST @6%: 10.74 ROUNDING ADJ 0.01 NET TOTAL 189.75 - *** 30/03/2018 11:11 PM *** -- TAX SUMMARY AMOUNT TAX SR:GST @6% 179.00 10.74 THANK YOU, PLEASE COME AGAIN",189.75,dd/mm/yyyy,True,189.75,X51005441398,24,92,691,False,True,False,brewery tap dwner by castle blue s b 1035693 t gst no 002108047360 avtivo plaza lot b f 11 block b no1 jalan pju 9 1 d sara avevue bandar sri d sara 52000 xl tel 603 62629219 guest check table no d06 order no 11649 date 30 03 2018 8 13 pm goods sold are non refundable cashier order login waiter harry paing prn on 30 03 2018 11 18 pm qty item rm dine in 1 tiger 2 bucket hh 95 00 sr 2 tiger bucket hh 1 chicken wings 22 00 sr 1 french fries 12 00 sr 1 tiger bucket hh 50 00 sr 4 subtotal 179 00 gst 6 10 74 rounding adj 0 01 net total 189 75 30 03 2018 11 11 pm tax summary amount tax sr gst 6 179 00 10 74 thank you please come again,owner by castle blue s b,False,30 03 2018,True,avtivo plaza lot b f 11 block b no1 jalan pju 9 1 d sara avevue bandar sri d sara 52000 kl,False,189 75,True,591,1711,2.895093062605753,0.030976037405026302,0.4038573933372297,2018-03-30,2018-03-30,2018.0,3.0,"(85.0, 135.0]","(19.25, 24.0]",True,2
X51005441401,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005441401.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441401.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441401.jpg,THREE STOOGES,12/03/2018,"109, SS21/1A, DAMANSARA UTAMA",343.95,44,"THREE STOOGES BISTRO & CAFE 109, SS21/1A, DAMANSARA UTAMA GST ID : 001661886464 TABLE : BAR 7 ORDER : 00012916 BIZDATE: 12/03/2018 50 CASHIER : CASHIER BILL DT: 12/03/2018 10:25:49 PM THANK YO RM QTY ITEM AMOUNT 1 HH GUINESS 12 GLASSES 150.00 1 HH TIGER 12 GLASSES 145.00 2 SUB TOTAL 295.00 SERVICE CHARGE 10% 29.50 GST 6% 19.47 ROUNDING ADJ -0.02 NET TOTAL 343.95 TAX SUMMARY AMOUNT TAX SVC SERVICE CHARGE 10 295.00 SR GST 6% 324.50 L ME AGAI",343.95,dd/mm/yyyy,True,343.95,X51005441401,13,29,443,True,True,True,three stooges bistro cafe 109 ss21 1a damansara utama gst id 001661886464 table bar 7 order 00012916 bizdate 12 03 2018 50 cashier cashier bill dt 12 03 2018 10 25 49 pm thank yo rm qty item amount 1 hh guiness 12 glasses 150 00 1 hh tiger 12 glasses 145 00 2 sub total 295 00 service charge 10 29 50 gst 6 19 47 rounding adj 0 02 net total 343 95 tax summary amount tax svc service charge 10 295 00 sr gst 6 324 50 l me agai,three stooges,True,12 03 2018,True,109 ss21 1a damansara utama,True,343 95,True,619,1131,1.827140549273021,0.038903625110521665,0.3916887709991158,2018-03-12,2018-03-12,2018.0,3.0,"(-0.001, 56.0]","(6.999, 19.25]",False,0
X51005441402,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005441402.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441402.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441402.jpg,THREE STOOGES,03/03/2018,"109, SS21/1A, DAMANSARA UTAMA",174.90,41,"THREE STOOGES BISTRO & CAFE 109, SS21/1A, DAMANSARA UTAMA GST ID : 001661886464 TAX INVOICE TABLE : G7 INV NO: POS01/00012379 INV DATE: 03/03/2018 CASHIER: CASHIER INV DT: 03/03/2018 10:58:51 PM RM QTY ITEM AMOUNT 1 HH GUINESS 12 GLASSES 150.00 SVC 1 SUB TOTAL 150.00 SERVICE CHARGE 10% 15.00 GST 6% NET TOTAL 174.90 CASH 200.00 CHANGE 25.10 TAX SUMMARY AMOUNT TAX SVC SERVICE CHARGE 10 150.00 15.00 SR 165.00 9.90 THANK YOU. PLZ COME AGAIN GST 6%",174.9,dd/mm/yyyy,True,174.90,X51005441402,13,29,447,True,True,True,three stooges bistro cafe 109 ss21 1a damansara utama gst id 001661886464 tax invoice table g7 inv no pos01 00012379 inv date 03 03 2018 cashier cashier inv dt 03 03 2018 10 58 51 pm rm qty item amount 1 hh guiness 12 glasses 150 00 svc 1 sub total 150 00 service charge 10 15 00 gst 6 net total 174 90 cash 200 00 change 25 10 tax summary amount tax svc service charge 10 150 00 15 00 sr 165 00 9 90 thank you plz come again gst 6,three stooges,True,03 03 2018,True,109 ss21 1a damansara utama,True,174 90,True,619,1203,1.9434571890145396,0.03408146300914381,0.371571072319202,2018-03-03,2018-03-03,2018.0,3.0,"(-0.001, 56.0]","(6.999, 19.25]",False,0
X51005441407,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005441407.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441407.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441407.jpg,TASTE OF THE WORLD SDN BHD,5/3/2018,"LOT 38, 39 101 BOULEVARD, JALAN KENARI 5, BANDAR PUCHONG JAYA, 47170 PUCHONG, SELANGOR",64.15,53,"GEOVENTURE TASTE OF THE WORLD SDN BHD 965857-A LOT 38, 39 101 BOULEVARD, JALAN KENARI 5, BANDAR PUCHONG JAYA, 47170 PUCHONG, SELANGOR TEL: 03 - 8079 0255 GST REG NO: 000136577024 RESERVATION NO: 010 - 7745055 SIMPLIFIED TAX INVOICE INVOICE :581355 CASHIER NINI POS NO:1 PAX : 0 DATE : 5/3/2018 22:52:33 TABLE NO : C38 ITEM QTY U/P(RM)DISC(%)AMT+GST(RM) S TIGER BUCKET GTG02 1 55.00 0+0 58.30 S SERVICE CHRG(INCL GST 6%) RM 5.83 TOTAL SALES(INCL GST 6%) RM 64.13 ROUNDING ADJUSTMENT : RM 0.02 TOTAL RM 64.15 CASH RM 100.00 CHANGE RM 35.85 MAIN ITEM COUNT 1 TOTAL DISCOUNT RM 0.00 GST SUMMARY AMOUNT (RM) TAX (RM) S 6% 60.50 3.63 Z 0% 0.00 0.00",64.15,d/m/yyyy,True,64.15,X51005441407,26,86,642,True,True,True,geoventure taste of the world sdn bhd 965857 a lot 38 39 101 boulevard jalan kenari 5 bandar puchong jaya 47170 puchong selangor tel 03 8079 0255 gst reg no 000136577024 reservation no 010 7745055 simplified tax invoice invoice 581355 cashier nini pos no 1 pax 0 date 5 3 2018 22 52 33 table no c38 item qty u p rm disc amt gst rm s tiger bucket gtg02 1 55 00 0 0 58 30 s service chrg incl gst 6 rm 5 83 total sales incl gst 6 rm 64 13 rounding adjustment rm 0 02 total rm 64 15 cash rm 100 00 change rm 35 85 main item count 1 total discount rm 0 00 gst summary amount rm tax rm s 6 60 50 3 63 z 0 0 00 0 00,taste of the world sdn bhd,True,5 3 2018,True,lot 38 39 101 boulevard jalan kenari 5 bandar puchong jaya 47170 puchong selangor,True,64 15,True,627,1235,1.9696969696969697,0.04291497975708502,0.5198380566801619,2018-03-05,2018-03-05,2018.0,3.0,"(85.0, 135.0]","(24.0, 30.0]",False,0
X51005441408,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005441408.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441408.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005441408.jpg,32 PUB & BISTRO OWN BY CNU TRADING,10-03-2018,"78G, JALAN SS21/62, DAMANSARA UTAMA, 47400 PETALING JAYA.",190.00,43,"32 PUB & BISTRO OWN BY CNU TRADING 78G, JALAN SS21/62, DAMANSARA UTAMA, 47400 PETALING JAYA. (GST REG. NO : 000416321536) TAX INVOICE TABLE 5 INV NO. 504233 PAX(S): 0 DATE : 10-03-2018 23:03:06 CASHIER: CHEN DESCRIPTION QTY U.PRICE TOTAL TAX HEINEKEN (5 BTL) 2 X 95.00 190.00 SR TOTAL (EXCLUDING GST): GST PAYABLE: 10.75 TOTAL (INCLUSIVE OF GST): 190.00 TOTAL: 190.00 CLOSED: 32 11-03-2018 00:32:02 SERVER: CHEN CASH : 200.00 CHANGE : 10.00 GST SUMMARY AMOUNT (RM) TAX (RM) SR (@ 6%) **** THANK YOU ****",190.0,dd-mm-yyyy,True,190.00,X51005441408,34,57,503,True,True,True,32 pub bistro own by cnu trading 78g jalan ss21 62 damansara utama 47400 petaling jaya gst reg no 000416321536 tax invoice table 5 inv no 504233 pax s 0 date 10 03 2018 23 03 06 cashier chen description qty u price total tax heineken 5 btl 2 x 95 00 190 00 sr total excluding gst gst payable 10 75 total inclusive of gst 190 00 total 190 00 closed 32 11 03 2018 00 32 02 server chen cash 200 00 change 10 00 gst summary amount rm tax rm sr 6 thank you,32 pub bistro own by cnu trading,True,10 03 2018,True,78g jalan ss21 62 damansara utama 47400 petaling jaya,True,190 00,True,627,1535,2.4481658692185007,0.028013029315960912,0.3276872964169381,2018-03-10,2018-03-10,2018.0,3.0,"(56.0, 72.0]","(30.0, 49.0]",False,0
X51005442327,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005442327.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442327.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442327.jpg,UNIHAKKA INTERNATIONAL SDN BHD,18 MAR 2018,"12, JALAN TAMPOI 7/4,KAWASAN PARINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",$8.60,43,"UNIHAKKA INTERNATIONAL SDN BHD 18 MAR 2018 18:25 (867388-U) 12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR TAX INVOICE INVOICE # : OR18031802170364 ITERN QTY TOTAL SR I00100000031-3 VEGE $4.40 1 $4.40 SR I00100000064-ADD VEGETABLE $0.50 1 $0.50 SR I00100000114-ADD CHICKEN $3.70 1 $3.70 TOTAL AMOUNT: $8.60 GST @6%: $0.49 NETT TOTAL: $8.60 PAYMENT MODE AMOUNT CASH $8.60 CHANGE $0.00 GST SUMMARY AMOUNT($) TAX($) SR=GST @6% 8.11 0.49 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (PRICE INCLUSIVE OF GST) THANK YOU & CORNE AGAIN! LIKE AND FOLLOW LIS ON FACEBOOK! FACEBOOK.COM/BARWANGRICE",8.6,dd MON yyyy,True,8.60,X51005442327,30,73,615,True,True,False,unihakka international sdn bhd 18 mar 2018 18 25 867388 u 12 jalan tampoi 7 4 kawasan perindustrian tampoi 81200 johor bahru johor tax invoice invoice or18031802170364 itern qty total sr i00100000031 3 vege 4 40 1 4 40 sr i00100000064 add vegetable 0 50 1 0 50 sr i00100000114 add chicken 3 70 1 3 70 total amount 8 60 gst 6 0 49 nett total 8 60 payment mode amount cash 8 60 change 0 00 gst summary amount tax sr gst 6 8 11 0 49 gst reg 000656195584 bar wang rice permas jaya price inclusive of gst thank you corne again like and follow lis on facebook facebook com barwangrice,unihakka international sdn bhd,True,18 mar 2018,True,12 jalan tampoi 7 4 kawasan parindustrian tampoi 81200 johor bahru johor,False,8 60,True,1080,1527,1.413888888888889,0.028159790438768827,0.4027504911591356,2018-03-18,2018-03-18,2018.0,3.0,"(72.0, 85.0]","(24.0, 30.0]",True,1
X51005442333,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005442333.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442333.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442333.jpg,UNIHAKKA INTERNATIONAL SDN BHD,27 MAR 2018,"12, JALAN TAMPOI 7/4,KAWASAN PARINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",$6.90,43,"UNIHAKKA INTERNATIONAL SDN BHD 27 MAR 2018 18:46 (867388-U) 12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOL,81200 JOHOR BAHRU,JOHOR TAX INVOICE INVOICE #:OR18032702170334 ITEM QTY TOTAL SR I00100000056-FRIED NOODLE(S) $2.00 1 $2.00 SR I00100000006-PORK $2.70 1 $2.70 SR I00100000015-VEGETABLE $1.10 2 $2.20 TOTAL AMOUNT:$6.90 GST @6%:$0.39 NETT TOTAL:$6.90 PAYMENT MODE AMOUNT CASH $6.90 CHANGE $0.00 GST SUMMARY AMOUNT($) TAX($) SR=GST @6% 6.51 0.39 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (PRICE INCLUSIVE OF GST) THANK YOU & COME AGAIN! LIKE AND FOLLOW US ON FACEBOOK! FACEBOOK.COM/BARWANGRICE",6.9,dd MON yyyy,True,6.90,X51005442333,30,73,605,True,True,False,unihakka international sdn bhd 27 mar 2018 18 46 867388 u 12 jalan tampoi 7 4 kawasan perindustrian tampol 81200 johor bahru johor tax invoice invoice or18032702170334 item qty total sr i00100000056 fried noodle s 2 00 1 2 00 sr i00100000006 pork 2 70 1 2 70 sr i00100000015 vegetable 1 10 2 2 20 total amount 6 90 gst 6 0 39 nett total 6 90 payment mode amount cash 6 90 change 0 00 gst summary amount tax sr gst 6 6 51 0 39 gst reg 000656195584 bar wang rice permas jaya price inclusive of gst thank you come again like and follow us on facebook facebook com barwangrice,unihakka international sdn bhd,True,27 mar 2018,True,12 jalan tampoi 7 4 kawasan parindustrian tampoi 81200 johor bahru johor,False,6 90,True,1080,1528,1.4148148148148147,0.0281413612565445,0.3959424083769634,2018-03-27,2018-03-27,2018.0,3.0,"(72.0, 85.0]","(24.0, 30.0]",True,1
X51005442338,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005442338.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442338.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442338.jpg,PASAR MINI JIN SENG,18/03/18,"379, JALAN PERMAS SATU, BANDAR BARU PERMAS JAYA 81750 PLENTONG, JOHOR.",28.60,63,"PASAR MINI JIN SENG 379,JALAN PERMAS SATU, BANOAR BARU PERMAS JAYA 81750 PLENTONG,JOHOR. TEL : 07-3874904 (CO.NO. JM0195368-D) (GST NO. 000150511616) TAXINV:002-1550040 18/03/18 CASHIER : CASHTER2 1 VEGETABLES 2.20 ZRL 1 LTK OMEGA 5.70 ZRL 1 VEGETABLES 1.00 ZRL 1 VEGETABLES 2.00 ZRL 1 VEGETABLES 8.00 ZRL 1 SEAFOOD 8.50 ZRL 1 FISH BALL / CAKE 1.20 SR ITEM COUNT 7 SUBTOTAL: 28.60 TL:RM 28.60 6% GST 0.07 PAYMENT DETAILS CASH 100.00 CASH CHANGE 71.40 18/03/18 09:03 #002-1550040# CASHIER2 GST SUMMARY AMOUNT(RM) TAX(RM) SR ((@6%) 1.20 0.07 ZRL ((@6%) 27.40 0.00 THANK YOU PLEASE COME AGAIN *** GOODS SOLD ARE NOT REFUNOABLE PLUS IOS",28.6,dd/mm/yy,True,28.60,X51005442338,19,70,632,True,True,False,pasar mini jin seng 379 jalan permas satu banoar baru permas jaya 81750 plentong johor tel 07 3874904 co no jm0195368 d gst no 000150511616 taxinv 002 1550040 18 03 18 cashier cashter2 1 vegetables 2 20 zrl 1 ltk omega 5 70 zrl 1 vegetables 1 00 zrl 1 vegetables 2 00 zrl 1 vegetables 8 00 zrl 1 seafood 8 50 zrl 1 fish ball cake 1 20 sr item count 7 subtotal 28 60 tl rm 28 60 6 gst 0 07 payment details cash 100 00 cash change 71 40 18 03 18 09 03 002 1550040 cashier2 gst summary amount rm tax rm sr 6 1 20 0 07 zrl 6 27 40 0 00 thank you please come again goods sold are not refunoable plus ios,pasar mini jin seng,True,18 03 18,True,379 jalan permas satu bandar baru permas jaya 81750 plentong johor,False,28 60,True,1080,1527,1.413888888888889,0.0412573673870334,0.41388343156516044,2018-03-18,2018-03-18,2018.0,3.0,"(56.0, 72.0]","(6.999, 19.25]",True,1
X51005442341,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005442341.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442341.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442341.jpg,RESTAURANT SIN DU,09/03/2018,"K3-113, JL IBRAHIM SULTAN 80300 JOHOR BAHRU JOHOR",170.00,18,"RESTAURANT SIN DU K3-113,JL IBRAHIM SULTAN 80300 JOHOR BAHRU JOHOR H/P: 019-7521215 016-7867868 09/03/2018 21:28 0001 000000#7259 CASHIER01 DPT.05 RM 149.00 DPT.04 RM 21.00 CASH RM 170.00",170.0,dd/mm/yyyy,True,170.00,X51005442341,17,49,187,True,True,False,restaurant sin du k3 113 jl ibrahim sultan 80300 johor bahru johor h p 019 7521215 016 7867868 09 03 2018 21 28 0001 000000 7259 cashier01 dpt 05 rm 149 00 dpt 04 rm 21 00 cash rm 170 00,restaurant sin du,True,09 03 2018,True,k3 113 jl ibrahim sultan 80300 johor bahru johor,True,170 00,True,1080,1527,1.413888888888889,0.011787819253438114,0.12246234446627374,2018-03-09,2018-03-09,2018.0,3.0,"(-0.001, 56.0]","(6.999, 19.25]",False,0
X51005442344,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005442344.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442344.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442344.jpg,YONG TAT HARDWARE TRADING,13/03/2018,"NO 4,JALAN PERJIRANAN 10, TAMAN AIR BIRU, 81700 PASIR GUDANG, JOHOR.",100.90,71,"YONG TAT HARDWARE TRADING GOODS SOLD ARE NOT RETURNABLE,THANK YOU (JM0292487-D) NO4,JALAN PERJIRANAN 10, TAMAN AIR BIRU, 81700 PASIR GUDANG, JOHOR. TEL : 07-2614733 FAX : 07-2514733 YONGTAT99@YAHOO.COM.MY GST ID : 001570349056 TAX INVOICE DOC NO. : CS00035863 DATE: 13/03/2018 CASHIER : USER TIME: 12:49:00 SALESPERSON: REF: (GST) (GST) ITEM QTY S/PRICE S/PRICE AMOUNT TAX 2697 1.00 PCS 48.00 50.88 50.88 SR 10""WING COMPASS 5736 1.00 SET 47.17 60.00 50.00 SR 1/8""-3/4"" 12PCS HOLLOW PUNCH SET TOTAL QTY: 2 100.88 TOTAL SALES(EXCLUDING GST) : 95.17 DISCOUNT : 0.00 TOTAL GST : 5.71 ROUNDLNG : 0.02 TOTAL SALES(INCLUSIVE OF GST) : 100.90 CASH : 101.00 CHANGE : 0.10 GST SUMMARY TAX CODE % AMT(RM) TAX(RM) SR 6 95.17 5.71 TOTAL : 95.17 5.71",100.9,dd/mm/yyyy,True,100.90,X51005442344,25,68,736,True,True,False,yong tat hardware trading goods sold are not returnable thank you jm0292487 d no4 jalan perjiranan 10 taman air biru 81700 pasir gudang johor tel 07 2614733 fax 07 2514733 yongtat99 yahoo com my gst id 001570349056 tax invoice doc no cs00035863 date 13 03 2018 cashier user time 12 49 00 salesperson ref gst gst item qty s price s price amount tax 2697 1 00 pcs 48 00 50 88 50 88 sr 10 wing compass 5736 1 00 set 47 17 60 00 50 00 sr 1 8 3 4 12pcs hollow punch set total qty 2 100 88 total sales excluding gst 95 17 discount 0 00 total gst 5 71 roundlng 0 02 total sales inclusive of gst 100 90 cash 101 00 change 0 10 gst summary tax code amt rm tax rm sr 6 95 17 5 71 total 95 17 5 71,yong tat hardware trading,True,13 03 2018,True,no 4 jalan perjiranan 10 taman air biru 81700 pasir gudang johor,False,100 90,True,1080,1527,1.413888888888889,0.04649639816633923,0.4819908316961362,2018-03-13,2018-03-13,2018.0,3.0,"(56.0, 72.0]","(24.0, 30.0]",True,1
X51005442346,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task1train(626p)/X51005442346.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442346.txt,/Users/lucashuynh/Desktop/Gated-Risk-MCP/Data/SROIE/0325updated.task2train(626p)/X51005442346.jpg,PERNIAGAAN ZHENG HUI,15/03/2018,NO.59 JALAN PERMAS 9/5 BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU,8.00,59,"PERNIAGAAN ZHENG HUI JM0325965-V NO.59 JALAN PERMAS 9/5 BANDAR BARU PERMAS JAYA 81760 JOHOR BAHRU TEL : 07-386 7524 GST NO : 000800589824 SIMPLIFIED TAX INVOICE CASH RACEJPT #: CS00085298 SALESPERSON: DATE: 15/03/2018 CASHIER: USER TIME: 17:34:00 (RM) (RM) ITEM QTY RSP AMOUNT 3934 1 7.65 7.55 SR: CAR PARKING COUPON TOT QTY: 1 7.66 (EXCLUDED GST) SUB TOTAL (RM) : 7.55 DISCOUNT (RM) : 0.00 TOTAL GST (RM) : 0.45 ROUNDING (RM) : 0.00 TOTAL (RM) : 8.00 CASH : 8.00 CHANGE (RM) : 0.00 GST SUMMARY TAX CODE % AMOUNT GST SR 6 7.55 0.45 TOTAL : 7.55 0.45 GOODS SOLD ARE NOT RETURNABLE, THANK YOU. FAX : 07-386 3793",8.0,dd/mm/yyyy,True,8.00,X51005442346,20,64,609,True,True,False,perniagaan zheng hui jm0325965 v no 59 jalan permas 9 5 bandar baru permas jaya 81760 johor bahru tel 07 386 7524 gst no 000800589824 simplified tax invoice cash racejpt cs00085298 salesperson date 15 03 2018 cashier user time 17 34 00 rm rm item qty rsp amount 3934 1 7 65 7 55 sr car parking coupon tot qty 1 7 66 excluded gst sub total rm 7 55 discount rm 0 00 total gst rm 0 45 rounding rm 0 00 total rm 8 00 cash 8 00 change rm 0 00 gst summary tax code amount gst sr 6 7 55 0 45 total 7 55 0 45 goods sold are not returnable thank you fax 07 386 3793,perniagaan zheng hui,True,15 03 2018,True,no 59 jalan permas 9 5 bandar baru permas jaya 81750 johor bahru,False,8 00,True,1080,1527,1.413888888888889,0.038637851997380485,0.3988212180746562,2018-03-15,2018-03-15,2018.0,3.0,"(56.0, 72.0]","(19.25, 24.0]",True,1
